site_brom.id,site,trt.name,date,max.temp,min.temp,mean.temp
macae_B2,macae,mu0.1k2,2013-03-17T00:00:00Z,31,22,26.125
macae_B2,macae,mu0.1k2,2013-03-18T00:00:00Z,26,23,24.59375
macae_B2,macae,mu0.1k2,2013-03-19T00:00:00Z,27.5,22,24.0729166666667
macae_B2,macae,mu0.1k2,2013-03-20T00:00:00Z,27,22,24.3333333333333
macae_B2,macae,mu0.1k2,2013-03-21T00:00:00Z,29.5,23.5,25.8958333333333
macae_B2,macae,mu0.1k2,2013-03-22T00:00:00Z,32,24,27.1145833333333
macae_B2,macae,mu0.1k2,2013-03-23T00:00:00Z,30,24.5,26.34375
macae_B2,macae,mu0.1k2,2013-03-24T00:00:00Z,30,24,26.1041666666667
macae_B2,macae,mu0.1k2,2013-03-25T00:00:00Z,31,24,26.59375
macae_B2,macae,mu0.1k2,2013-03-26T00:00:00Z,29.5,23,25.7708333333333
macae_B2,macae,mu0.1k2,2013-03-27T00:00:00Z,27.5,23,24.6979166666667
macae_B2,macae,mu0.1k2,2013-03-28T00:00:00Z,25.5,22.5,23.59375
macae_B2,macae,mu0.1k2,2013-03-29T00:00:00Z,26.5,22,23.9270833333333
macae_B2,macae,mu0.1k2,2013-03-30T00:00:00Z,25.5,22,23.4895833333333
macae_B2,macae,mu0.1k2,2013-03-31T00:00:00Z,27.5,22,24.2395833333333
macae_B2,macae,mu0.1k2,2013-04-01T00:00:00Z,29.5,21.5,25.125
macae_B2,macae,mu0.1k2,2013-04-02T00:00:00Z,29,22.5,25.8229166666667
macae_B2,macae,mu0.1k2,2013-04-03T00:00:00Z,27.5,24.5,25.6041666666667
macae_B2,macae,mu0.1k2,2013-04-04T00:00:00Z,28,23,25.28125
macae_B2,macae,mu0.1k2,2013-04-05T00:00:00Z,27.5,24,25.5416666666667
macae_B2,macae,mu0.1k2,2013-04-06T00:00:00Z,29,23.5,25.90625
macae_B2,macae,mu0.1k2,2013-04-07T00:00:00Z,29,24,26.0625
macae_B2,macae,mu0.1k2,2013-04-08T00:00:00Z,28.5,22,24.7708333333333
macae_B2,macae,mu0.1k2,2013-04-09T00:00:00Z,27.5,22.5,24.5208333333333
macae_B2,macae,mu0.1k2,2013-04-10T00:00:00Z,26.5,22.5,24.0520833333333
macae_B2,macae,mu0.1k2,2013-04-11T00:00:00Z,27.5,22,24.2708333333333
macae_B2,macae,mu0.1k2,2013-04-12T00:00:00Z,30,22.5,25.59375
macae_B2,macae,mu0.1k2,2013-04-13T00:00:00Z,30.5,24.5,26.8958333333333
macae_B2,macae,mu0.1k2,2013-04-14T00:00:00Z,26,22,23.875
macae_B2,macae,mu0.1k2,2013-04-15T00:00:00Z,26,21.5,23.2083333333333
macae_B2,macae,mu0.1k2,2013-04-16T00:00:00Z,26.5,19.5,23
macae_B2,macae,mu0.1k2,2013-04-17T00:00:00Z,26,22,23.5208333333333
macae_B2,macae,mu0.1k2,2013-04-18T00:00:00Z,25,18,21.8958333333333
macae_B2,macae,mu0.1k2,2013-04-19T00:00:00Z,26,20,22.5416666666667
macae_B2,macae,mu0.1k2,2013-04-20T00:00:00Z,25.5,20,22.7083333333333
macae_B2,macae,mu0.1k2,2013-04-21T00:00:00Z,26,21,23
macae_B2,macae,mu0.1k2,2013-04-22T00:00:00Z,25.5,20,22.6770833333333
macae_B2,macae,mu0.1k2,2013-04-23T00:00:00Z,26,20.5,23.0104166666667
macae_B2,macae,mu0.1k2,2013-04-24T00:00:00Z,25,18,21.6666666666667
macae_B2,macae,mu0.1k2,2013-04-25T00:00:00Z,26.5,18.5,22.09375
macae_B2,macae,mu0.1k2,2013-04-26T00:00:00Z,27,18,21.7916666666667
macae_B2,macae,mu0.1k2,2013-04-27T00:00:00Z,26.5,17.5,21.9166666666667
macae_B2,macae,mu0.1k2,2013-04-28T00:00:00Z,26,18.5,22.6458333333333
macae_B2,macae,mu0.1k2,2013-04-29T00:00:00Z,27.5,19.5,22.9583333333333
macae_B2,macae,mu0.1k2,2013-04-30T00:00:00Z,28.5,20.5,24.0833333333333
macae_B2,macae,mu0.1k2,2013-05-01T00:00:00Z,26.5,20,23.375
macae_B2,macae,mu0.1k2,2013-05-02T00:00:00Z,27,21,23.9895833333333
macae_B2,macae,mu0.1k2,2013-05-03T00:00:00Z,28.5,20.5,23.8645833333333
macae_B2,macae,mu0.1k2,2013-05-04T00:00:00Z,29,20.5,24.0208333333333
macae_B2,macae,mu0.1k2,2013-05-05T00:00:00Z,29.5,21.5,24.5208333333333
macae_B2,macae,mu0.1k2,2013-05-06T00:00:00Z,24,20.5,21.875
macae_B2,macae,mu0.1k2,2013-05-07T00:00:00Z,26,18,21.4166666666667
macae_B2,macae,mu0.1k2,2013-05-08T00:00:00Z,23.5,19.5,21.5
macae_B2,macae,mu0.1k2,2013-05-09T00:00:00Z,25,15.5,20.4895833333333
macae_B2,macae,mu0.1k2,2013-05-10T00:00:00Z,26,17.5,21.15625
macae_B2,macae,mu0.1k2,2013-05-11T00:00:00Z,25,16,20.1979166666667
macae_B2,macae,mu0.1k2,2013-05-12T00:00:00Z,27.5,17,21.7083333333333
macae_B2,macae,mu0.1k2,2013-05-13T00:00:00Z,28,17.5,22.75
macae_B2,macae,mu0.1k2,2013-05-14T00:00:00Z,29,21,24.4270833333333
macae_B2,macae,mu0.1k2,2013-05-15T00:00:00Z,29.5,22,24.8333333333333
macae_B2,macae,mu0.1k2,2013-05-16T00:00:00Z,30.5,22.5,25.6875
macae_B2,macae,mu0.1k2,2013-05-17T00:00:00Z,26,23,24.25
macae_B2,macae,mu0.1k2,2013-05-18T00:00:00Z,24.5,21,22.75
macae_B2,macae,mu0.1k2,2013-05-19T00:00:00Z,26.5,20,22.40625
macae_B32,macae,mu0.2k0.5,2013-03-15T00:00:00Z,26,24,24.5714285714286
macae_B32,macae,mu0.2k0.5,2013-03-16T00:00:00Z,30,23,25.6979166666667
macae_B32,macae,mu0.2k0.5,2013-03-17T00:00:00Z,31.5,21.5,25.78125
macae_B32,macae,mu0.2k0.5,2013-03-18T00:00:00Z,25.5,22.5,23.8958333333333
macae_B32,macae,mu0.2k0.5,2013-03-19T00:00:00Z,26,21.5,23.4166666666667
macae_B32,macae,mu0.2k0.5,2013-03-20T00:00:00Z,26.5,21.5,23.84375
macae_B32,macae,mu0.2k0.5,2013-03-21T00:00:00Z,28.5,23,25.3645833333333
macae_B32,macae,mu0.2k0.5,2013-03-22T00:00:00Z,32,24,26.6041666666667
macae_B32,macae,mu0.2k0.5,2013-03-23T00:00:00Z,30,24,25.9479166666667
macae_B32,macae,mu0.2k0.5,2013-03-24T00:00:00Z,29,23.5,25.5416666666667
macae_B32,macae,mu0.2k0.5,2013-03-25T00:00:00Z,32,23.5,26.40625
macae_B32,macae,mu0.2k0.5,2013-03-26T00:00:00Z,29.5,22.5,25.3229166666667
macae_B32,macae,mu0.2k0.5,2013-03-27T00:00:00Z,27,22,24.09375
macae_B32,macae,mu0.2k0.5,2013-03-28T00:00:00Z,25,22,23.125
macae_B32,macae,mu0.2k0.5,2013-03-29T00:00:00Z,27,21.5,23.7291666666667
macae_B32,macae,mu0.2k0.5,2013-03-30T00:00:00Z,25,21.5,22.8958333333333
macae_B32,macae,mu0.2k0.5,2013-03-31T00:00:00Z,26.5,21.5,23.6458333333333
macae_B32,macae,mu0.2k0.5,2013-04-01T00:00:00Z,30,21,24.96875
macae_B32,macae,mu0.2k0.5,2013-04-02T00:00:00Z,29,22,25.5625
macae_B32,macae,mu0.2k0.5,2013-04-03T00:00:00Z,26.5,24,25
macae_B32,macae,mu0.2k0.5,2013-04-04T00:00:00Z,27.5,22.5,24.6875
macae_B32,macae,mu0.2k0.5,2013-04-05T00:00:00Z,27,23.5,24.9583333333333
macae_B32,macae,mu0.2k0.5,2013-04-06T00:00:00Z,30,23,25.7604166666667
macae_B32,macae,mu0.2k0.5,2013-04-07T00:00:00Z,28.5,23.5,25.6770833333333
macae_B32,macae,mu0.2k0.5,2013-04-08T00:00:00Z,28,21.5,24.4270833333333
macae_B32,macae,mu0.2k0.5,2013-04-09T00:00:00Z,27,22,24.0416666666667
macae_B32,macae,mu0.2k0.5,2013-04-10T00:00:00Z,25.5,22,23.46875
macae_B32,macae,mu0.2k0.5,2013-04-11T00:00:00Z,27,21.5,23.65625
macae_B32,macae,mu0.2k0.5,2013-04-12T00:00:00Z,30,22,25.1979166666667
macae_B32,macae,mu0.2k0.5,2013-04-13T00:00:00Z,30,24,26.34375
macae_B32,macae,mu0.2k0.5,2013-04-14T00:00:00Z,26,21.5,23.5416666666667
macae_B32,macae,mu0.2k0.5,2013-04-15T00:00:00Z,25.5,21,22.8541666666667
macae_B32,macae,mu0.2k0.5,2013-04-16T00:00:00Z,27.5,19,22.9791666666667
macae_B32,macae,mu0.2k0.5,2013-04-17T00:00:00Z,26.5,21.5,23.3125
macae_B32,macae,mu0.2k0.5,2013-04-18T00:00:00Z,26,17.5,21.6666666666667
macae_B32,macae,mu0.2k0.5,2013-04-19T00:00:00Z,26,19.5,22.3541666666667
macae_B32,macae,mu0.2k0.5,2013-04-20T00:00:00Z,26.5,19.5,22.5208333333333
macae_B32,macae,mu0.2k0.5,2013-04-21T00:00:00Z,26.5,20.5,22.65625
macae_B32,macae,mu0.2k0.5,2013-04-22T00:00:00Z,26.5,19.5,22.5729166666667
macae_B32,macae,mu0.2k0.5,2013-04-23T00:00:00Z,27,20,22.8958333333333
macae_B32,macae,mu0.2k0.5,2013-04-24T00:00:00Z,26.5,17.5,21.65625
macae_B32,macae,mu0.2k0.5,2013-04-25T00:00:00Z,26.5,18,21.6458333333333
macae_B32,macae,mu0.2k0.5,2013-04-26T00:00:00Z,27,17,21.3229166666667
macae_B32,macae,mu0.2k0.5,2013-04-27T00:00:00Z,27.5,16.5,21.6354166666667
macae_B32,macae,mu0.2k0.5,2013-04-28T00:00:00Z,27,17.5,22.1354166666667
macae_B32,macae,mu0.2k0.5,2013-04-29T00:00:00Z,27.5,18.5,22.3020833333333
macae_B32,macae,mu0.2k0.5,2013-04-30T00:00:00Z,29,20,23.75
macae_B32,macae,mu0.2k0.5,2013-05-01T00:00:00Z,27.5,19.5,23.1354166666667
macae_B32,macae,mu0.2k0.5,2013-05-02T00:00:00Z,27.5,20,23.5729166666667
macae_B32,macae,mu0.2k0.5,2013-05-03T00:00:00Z,29,19.5,23.5
macae_B32,macae,mu0.2k0.5,2013-05-04T00:00:00Z,30,19.5,23.7708333333333
macae_B32,macae,mu0.2k0.5,2013-05-05T00:00:00Z,30.5,21,24.3333333333333
macae_B32,macae,mu0.2k0.5,2013-05-06T00:00:00Z,23,20,21.5
macae_B32,macae,mu0.2k0.5,2013-05-07T00:00:00Z,26.5,17.5,20.9479166666667
macae_B32,macae,mu0.2k0.5,2013-05-08T00:00:00Z,24.5,18.5,21.375
macae_B32,macae,mu0.2k0.5,2013-05-09T00:00:00Z,26.5,15,20.3333333333333
macae_B32,macae,mu0.2k0.5,2013-05-10T00:00:00Z,27,17.5,21.2604166666667
macae_B32,macae,mu0.2k0.5,2013-05-11T00:00:00Z,25.5,16,20.09375
macae_B32,macae,mu0.2k0.5,2013-05-12T00:00:00Z,28.5,17,21.7083333333333
macae_B32,macae,mu0.2k0.5,2013-05-13T00:00:00Z,28.5,18,22.6458333333333
macae_B32,macae,mu0.2k0.5,2013-05-14T00:00:00Z,30.5,21,24.3645833333333
macae_B32,macae,mu0.2k0.5,2013-05-15T00:00:00Z,31.5,21.5,24.8541666666667
macae_B32,macae,mu0.2k0.5,2013-05-16T00:00:00Z,32,22,25.5416666666667
macae_B32,macae,mu0.2k0.5,2013-05-17T00:00:00Z,25,22,23.4791666666667
macae_B32,macae,mu0.2k0.5,2013-05-18T00:00:00Z,23.5,20,21.90625
macae_B32,macae,mu0.2k0.5,2013-05-19T00:00:00Z,26.5,19.5,21.1785714285714
macae_B8,macae,mu0.2k1,2013-03-16T00:00:00Z,33.5,24.5,29.1
macae_B8,macae,mu0.2k1,2013-03-17T00:00:00Z,30,22,25.6354166666667
macae_B8,macae,mu0.2k1,2013-03-18T00:00:00Z,25.5,22.5,24.1458333333333
macae_B8,macae,mu0.2k1,2013-03-19T00:00:00Z,25.5,21.5,23.4479166666667
macae_B8,macae,mu0.2k1,2013-03-20T00:00:00Z,26,22,23.9375
macae_B8,macae,mu0.2k1,2013-03-21T00:00:00Z,28.5,23,25.375
macae_B8,macae,mu0.2k1,2013-03-22T00:00:00Z,31,24,26.6458333333333
macae_B8,macae,mu0.2k1,2013-03-23T00:00:00Z,29,24.5,26.0416666666667
macae_B8,macae,mu0.2k1,2013-03-24T00:00:00Z,28.5,23.5,25.6354166666667
macae_B8,macae,mu0.2k1,2013-03-25T00:00:00Z,30,24,26.2083333333333
macae_B8,macae,mu0.2k1,2013-03-26T00:00:00Z,29,23,25.34375
macae_B8,macae,mu0.2k1,2013-03-27T00:00:00Z,26.5,22.5,24.40625
macae_B8,macae,mu0.2k1,2013-03-28T00:00:00Z,25,22,23.2604166666667
macae_B8,macae,mu0.2k1,2013-03-29T00:00:00Z,26,22,23.5520833333333
macae_B8,macae,mu0.2k1,2013-03-30T00:00:00Z,24.5,22,23.0520833333333
macae_B8,macae,mu0.2k1,2013-03-31T00:00:00Z,26,21.5,23.7083333333333
macae_B8,macae,mu0.2k1,2013-04-01T00:00:00Z,29,21.5,24.8020833333333
macae_B8,macae,mu0.2k1,2013-04-02T00:00:00Z,28.5,22.5,25.4166666666667
macae_B8,macae,mu0.2k1,2013-04-03T00:00:00Z,26.5,24,25
macae_B8,macae,mu0.2k1,2013-04-04T00:00:00Z,27,22.5,24.71875
macae_B8,macae,mu0.2k1,2013-04-05T00:00:00Z,26.5,23.5,24.8958333333333
macae_B8,macae,mu0.2k1,2013-04-06T00:00:00Z,28.5,23.5,25.53125
macae_B8,macae,mu0.2k1,2013-04-07T00:00:00Z,28,23.5,25.4791666666667
macae_B8,macae,mu0.2k1,2013-04-08T00:00:00Z,27,22,24.1458333333333
macae_B8,macae,mu0.2k1,2013-04-09T00:00:00Z,26,22,23.8958333333333
macae_B8,macae,mu0.2k1,2013-04-10T00:00:00Z,25,22,23.46875
macae_B8,macae,mu0.2k1,2013-04-11T00:00:00Z,26,21.5,23.65625
macae_B8,macae,mu0.2k1,2013-04-12T00:00:00Z,29.5,22,25.21875
macae_B8,macae,mu0.2k1,2013-04-13T00:00:00Z,28.5,24,26.0625
macae_B8,macae,mu0.2k1,2013-04-14T00:00:00Z,26,21.5,23.71875
macae_B8,macae,mu0.2k1,2013-04-15T00:00:00Z,24.5,21,22.8125
macae_B8,macae,mu0.2k1,2013-04-16T00:00:00Z,27,19,22.9791666666667
macae_B8,macae,mu0.2k1,2013-04-17T00:00:00Z,26,21.5,23.3020833333333
macae_B8,macae,mu0.2k1,2013-04-18T00:00:00Z,25.5,18,21.9270833333333
macae_B8,macae,mu0.2k1,2013-04-19T00:00:00Z,25.5,19.5,22.4166666666667
macae_B8,macae,mu0.2k1,2013-04-20T00:00:00Z,26,20,22.5416666666667
macae_B8,macae,mu0.2k1,2013-04-21T00:00:00Z,25.5,20.5,22.625
macae_B8,macae,mu0.2k1,2013-04-22T00:00:00Z,26,19.5,22.5520833333333
macae_B8,macae,mu0.2k1,2013-04-23T00:00:00Z,26,20,22.8020833333333
macae_B8,macae,mu0.2k1,2013-04-24T00:00:00Z,25.5,17.5,21.6666666666667
macae_B8,macae,mu0.2k1,2013-04-25T00:00:00Z,24.5,18,21.4479166666667
macae_B8,macae,mu0.2k1,2013-04-26T00:00:00Z,25.5,17.5,21.1354166666667
macae_B8,macae,mu0.2k1,2013-04-27T00:00:00Z,26,17,21.5520833333333
macae_B8,macae,mu0.2k1,2013-04-28T00:00:00Z,26,18,22.1666666666667
macae_B8,macae,mu0.2k1,2013-04-29T00:00:00Z,26.5,19,22.4166666666667
macae_B8,macae,mu0.2k1,2013-04-30T00:00:00Z,27.5,20.5,23.5104166666667
macae_B8,macae,mu0.2k1,2013-05-01T00:00:00Z,26.5,19.5,23
macae_B8,macae,mu0.2k1,2013-05-02T00:00:00Z,26,20.5,23.3541666666667
macae_B8,macae,mu0.2k1,2013-05-03T00:00:00Z,27.5,19.5,23.1875
macae_B8,macae,mu0.2k1,2013-05-04T00:00:00Z,28,20,23.4375
macae_B8,macae,mu0.2k1,2013-05-05T00:00:00Z,28,21.5,23.875
macae_B8,macae,mu0.2k1,2013-05-06T00:00:00Z,23,20,21.6354166666667
macae_B8,macae,mu0.2k1,2013-05-07T00:00:00Z,24.5,17.5,20.7395833333333
macae_B8,macae,mu0.2k1,2013-05-08T00:00:00Z,23.5,18.5,21.1145833333333
macae_B8,macae,mu0.2k1,2013-05-09T00:00:00Z,24,15,19.875
macae_B8,macae,mu0.2k1,2013-05-10T00:00:00Z,24,17.5,20.5833333333333
macae_B8,macae,mu0.2k1,2013-05-11T00:00:00Z,23.5,16,19.71875
macae_B8,macae,mu0.2k1,2013-05-12T00:00:00Z,26,17,21.0729166666667
macae_B8,macae,mu0.2k1,2013-05-13T00:00:00Z,26,18,22.0520833333333
macae_B8,macae,mu0.2k1,2013-05-14T00:00:00Z,27.5,21,23.65625
macae_B8,macae,mu0.2k1,2013-05-15T00:00:00Z,28,21.5,24.09375
macae_B8,macae,mu0.2k1,2013-05-16T00:00:00Z,28.5,22,24.71875
macae_B8,macae,mu0.2k1,2013-05-17T00:00:00Z,24.5,22,23.5104166666667
macae_B8,macae,mu0.2k1,2013-05-18T00:00:00Z,23.5,20.5,22.1145833333333
macae_B8,macae,mu0.2k1,2013-05-19T00:00:00Z,23.5,19.5,21.21875
macae_B8,macae,mu0.2k1,2013-05-20T00:00:00Z,29,18.5,20.62
macae_B11,macae,mu0.2k2,2013-03-17T00:00:00Z,35,25.5,29.875
macae_B11,macae,mu0.2k2,2013-03-18T00:00:00Z,26,23,24.5625
macae_B11,macae,mu0.2k2,2013-03-19T00:00:00Z,28,22,24.375
macae_B11,macae,mu0.2k2,2013-03-20T00:00:00Z,27.5,22.5,24.5833333333333
macae_B11,macae,mu0.2k2,2013-03-21T00:00:00Z,31.5,23,26.125
macae_B11,macae,mu0.2k2,2013-03-22T00:00:00Z,36.5,24,27.96875
macae_B11,macae,mu0.2k2,2013-03-23T00:00:00Z,34.5,24.5,27.34375
macae_B11,macae,mu0.2k2,2013-03-24T00:00:00Z,34,24,26.9479166666667
macae_B11,macae,mu0.2k2,2013-03-25T00:00:00Z,33.5,24,27.2083333333333
macae_B11,macae,mu0.2k2,2013-03-26T00:00:00Z,31.5,23,26.1875
macae_B11,macae,mu0.2k2,2013-03-27T00:00:00Z,27,23,24.5625
macae_B11,macae,mu0.2k2,2013-03-28T00:00:00Z,27,22.5,23.8333333333333
macae_B11,macae,mu0.2k2,2013-03-29T00:00:00Z,30,22,24.6145833333333
macae_B11,macae,mu0.2k2,2013-03-30T00:00:00Z,25.5,22,23.1979166666667
macae_B11,macae,mu0.2k2,2013-03-31T00:00:00Z,27.5,21.5,24.0520833333333
macae_B11,macae,mu0.2k2,2013-04-01T00:00:00Z,35,21.5,26.0208333333333
macae_B11,macae,mu0.2k2,2013-04-02T00:00:00Z,34.5,22.5,26.4166666666667
macae_B11,macae,mu0.2k2,2013-04-03T00:00:00Z,27,24,25.2395833333333
macae_B11,macae,mu0.2k2,2013-04-04T00:00:00Z,29,23,25.03125
macae_B11,macae,mu0.2k2,2013-04-05T00:00:00Z,27.5,23.5,25.3541666666667
macae_B11,macae,mu0.2k2,2013-04-06T00:00:00Z,38,23.5,27.4166666666667
macae_B11,macae,mu0.2k2,2013-04-07T00:00:00Z,31.5,24,26.4375
macae_B11,macae,mu0.2k2,2013-04-08T00:00:00Z,31.5,22,25.21875
macae_B11,macae,mu0.2k2,2013-04-09T00:00:00Z,27.5,22,24.3541666666667
macae_B11,macae,mu0.2k2,2013-04-10T00:00:00Z,26.5,22,23.78125
macae_B11,macae,mu0.2k2,2013-04-11T00:00:00Z,29,21.5,24.125
macae_B11,macae,mu0.2k2,2013-04-12T00:00:00Z,36.5,22,26.4270833333333
macae_B11,macae,mu0.2k2,2013-04-13T00:00:00Z,34,24.5,27.5625
macae_B11,macae,mu0.2k2,2013-04-14T00:00:00Z,30.5,22,24.6354166666667
macae_B11,macae,mu0.2k2,2013-04-15T00:00:00Z,26,21.5,23.34375
macae_B11,macae,mu0.2k2,2013-04-16T00:00:00Z,36.5,18.5,24.78125
macae_B11,macae,mu0.2k2,2013-04-17T00:00:00Z,35.5,22,25.1666666666667
macae_B11,macae,mu0.2k2,2013-04-18T00:00:00Z,35.5,17.5,23.7395833333333
macae_B11,macae,mu0.2k2,2013-04-19T00:00:00Z,35,19.5,24.2708333333333
macae_B11,macae,mu0.2k2,2013-04-20T00:00:00Z,34.5,19.5,24.15625
macae_B11,macae,mu0.2k2,2013-04-21T00:00:00Z,34,20.5,24.2604166666667
macae_B11,macae,mu0.2k2,2013-04-22T00:00:00Z,37,19.5,24.7395833333333
macae_B11,macae,mu0.2k2,2013-04-23T00:00:00Z,35,20,24.6979166666667
macae_B11,macae,mu0.2k2,2013-04-24T00:00:00Z,37,17,23.7916666666667
macae_B11,macae,mu0.2k2,2013-04-25T00:00:00Z,30.5,18,22.7916666666667
macae_B11,macae,mu0.2k2,2013-04-26T00:00:00Z,35.5,17,22.8020833333333
macae_B11,macae,mu0.2k2,2013-04-27T00:00:00Z,35.5,16,23.4270833333333
macae_B11,macae,mu0.2k2,2013-04-28T00:00:00Z,36,17.5,24.3333333333333
macae_B11,macae,mu0.2k2,2013-04-29T00:00:00Z,33,18.5,23.7291666666667
macae_B11,macae,mu0.2k2,2013-04-30T00:00:00Z,37,20.5,25.6666666666667
macae_B11,macae,mu0.2k2,2013-05-01T00:00:00Z,35,19.5,24.9270833333333
macae_B11,macae,mu0.2k2,2013-05-02T00:00:00Z,33.5,20.5,24.9791666666667
macae_B11,macae,mu0.2k2,2013-05-03T00:00:00Z,35,19.5,24.8125
macae_B11,macae,mu0.2k2,2013-05-04T00:00:00Z,35.5,20,25.3125
macae_B11,macae,mu0.2k2,2013-05-05T00:00:00Z,37,21.5,25.8854166666667
macae_B11,macae,mu0.2k2,2013-05-06T00:00:00Z,24,19.5,21.875
macae_B11,macae,mu0.2k2,2013-05-07T00:00:00Z,28.5,17,21.2395833333333
macae_B11,macae,mu0.2k2,2013-05-08T00:00:00Z,30.5,18.5,22.6041666666667
macae_B11,macae,mu0.2k2,2013-05-09T00:00:00Z,31,14.5,21.2395833333333
macae_B11,macae,mu0.2k2,2013-05-10T00:00:00Z,31.5,17.5,21.96875
macae_B11,macae,mu0.2k2,2013-05-11T00:00:00Z,26.5,15.5,20.2395833333333
macae_B11,macae,mu0.2k2,2013-05-12T00:00:00Z,32.5,16.5,22.15625
macae_B11,macae,mu0.2k2,2013-05-13T00:00:00Z,30,17.5,22.875
macae_B11,macae,mu0.2k2,2013-05-14T00:00:00Z,34,21,25.0625
macae_B11,macae,mu0.2k2,2013-05-15T00:00:00Z,34.5,22,25.5
macae_B11,macae,mu0.2k2,2013-05-16T00:00:00Z,36.5,22.5,26.5208333333333
macae_B11,macae,mu0.2k2,2013-05-17T00:00:00Z,25.5,22.5,23.8958333333333
macae_B11,macae,mu0.2k2,2013-05-18T00:00:00Z,25.5,20.5,22.6354166666667
macae_B11,macae,mu0.2k2,2013-05-19T00:00:00Z,26,19.5,21.8020833333333
macae_B11,macae,mu0.2k2,2013-05-20T00:00:00Z,26,18,21.3020833333333
macae_B11,macae,mu0.2k2,2013-05-21T00:00:00Z,26,18,19.3
macae_B34,macae,mu0.4k0.5,2013-03-16T00:00:00Z,30,23.5,26.7291666666667
macae_B34,macae,mu0.4k0.5,2013-03-17T00:00:00Z,29.5,21.5,25.5833333333333
macae_B34,macae,mu0.4k0.5,2013-03-18T00:00:00Z,25,22,23.84375
macae_B34,macae,mu0.4k0.5,2013-03-19T00:00:00Z,25.5,21.5,23.21875
macae_B34,macae,mu0.4k0.5,2013-03-20T00:00:00Z,26.5,21.5,23.8125
macae_B34,macae,mu0.4k0.5,2013-03-21T00:00:00Z,28.5,22.5,25.3541666666667
macae_B34,macae,mu0.4k0.5,2013-03-22T00:00:00Z,31,23.5,26.3229166666667
macae_B34,macae,mu0.4k0.5,2013-03-23T00:00:00Z,29,24,25.8125
macae_B34,macae,mu0.4k0.5,2013-03-24T00:00:00Z,29,23.5,25.65625
macae_B34,macae,mu0.4k0.5,2013-03-25T00:00:00Z,30,23.5,26
macae_B34,macae,mu0.4k0.5,2013-03-26T00:00:00Z,28.5,22,25.0104166666667
macae_B34,macae,mu0.4k0.5,2013-03-27T00:00:00Z,26.5,22.5,23.9375
macae_B34,macae,mu0.4k0.5,2013-03-28T00:00:00Z,24.5,21.5,22.8958333333333
macae_B34,macae,mu0.4k0.5,2013-03-29T00:00:00Z,26,21.5,23.5208333333333
macae_B34,macae,mu0.4k0.5,2013-03-30T00:00:00Z,24.5,21.5,22.78125
macae_B34,macae,mu0.4k0.5,2013-03-31T00:00:00Z,26,21,23.375
macae_B34,macae,mu0.4k0.5,2013-04-01T00:00:00Z,28.5,21,24.8229166666667
macae_B34,macae,mu0.4k0.5,2013-04-02T00:00:00Z,28,22,25.21875
macae_B34,macae,mu0.4k0.5,2013-04-03T00:00:00Z,26,23.5,24.6145833333333
macae_B34,macae,mu0.4k0.5,2013-04-04T00:00:00Z,26.5,22,24.2083333333333
macae_B34,macae,mu0.4k0.5,2013-04-05T00:00:00Z,26,23,24.5208333333333
macae_B34,macae,mu0.4k0.5,2013-04-06T00:00:00Z,28.5,23,25.46875
macae_B34,macae,mu0.4k0.5,2013-04-07T00:00:00Z,28,23.5,25.375
macae_B34,macae,mu0.4k0.5,2013-04-08T00:00:00Z,27,21.5,24.0416666666667
macae_B34,macae,mu0.4k0.5,2013-04-09T00:00:00Z,26,21.5,23.5833333333333
macae_B34,macae,mu0.4k0.5,2013-04-10T00:00:00Z,25,21.5,23.0729166666667
macae_B34,macae,mu0.4k0.5,2013-04-11T00:00:00Z,26,21,23.25
macae_B34,macae,mu0.4k0.5,2013-04-12T00:00:00Z,28.5,21.5,24.5625
macae_B34,macae,mu0.4k0.5,2013-04-13T00:00:00Z,29.5,23.5,26.1145833333333
macae_B34,macae,mu0.4k0.5,2013-04-14T00:00:00Z,25,21.5,23.1354166666667
macae_B34,macae,mu0.4k0.5,2013-04-15T00:00:00Z,24.5,21,22.3125
macae_B34,macae,mu0.4k0.5,2013-04-16T00:00:00Z,26.5,18.5,22.5416666666667
macae_B34,macae,mu0.4k0.5,2013-04-17T00:00:00Z,25,20.5,22.4895833333333
macae_B34,macae,mu0.4k0.5,2013-04-18T00:00:00Z,25,16.5,21.03125
macae_B34,macae,mu0.4k0.5,2013-04-19T00:00:00Z,25,19,21.6770833333333
macae_B34,macae,mu0.4k0.5,2013-04-20T00:00:00Z,25,19,21.7708333333333
macae_B34,macae,mu0.4k0.5,2013-04-21T00:00:00Z,25.5,20,22.0625
macae_B34,macae,mu0.4k0.5,2013-04-22T00:00:00Z,25.5,19,21.8645833333333
macae_B34,macae,mu0.4k0.5,2013-04-23T00:00:00Z,25,19.5,22.1770833333333
macae_B34,macae,mu0.4k0.5,2013-04-24T00:00:00Z,24.5,17,20.9375
macae_B34,macae,mu0.4k0.5,2013-04-25T00:00:00Z,25,17.5,21.0833333333333
macae_B34,macae,mu0.4k0.5,2013-04-26T00:00:00Z,25.5,16.5,20.5208333333333
macae_B34,macae,mu0.4k0.5,2013-04-27T00:00:00Z,26,16,21.125
macae_B34,macae,mu0.4k0.5,2013-04-28T00:00:00Z,26,17,21.875
macae_B34,macae,mu0.4k0.5,2013-04-29T00:00:00Z,26,18,21.9270833333333
